frec_pal1 frec_pal2 frec_pal3 frec_pal4 frec_pal5 frec_pal6 frec_pal7 frec_pal8 frec_pal9 frec_pal10 frec_pal11 frec_pal12 frec_pal13 frec_pal14 frec_pal15 frec_pal16 frec_pal17 frec_pal18 frec_pal19 frec_pal20 frec_pal21 frec_pal22 frec_pal23 frec_pal24 frec_pal25 frec_pal26 frec_pal27 frec_pal28 frec_pal29 frec_pal30 frec_pal31 frec_pal32 frec_pal33 frec_pal34 frec_pal35 frec_pal36 frec_pal37 frec_pal38 frec_pal39 frec_pal40 frec_pal41 frec_pal42 frec_pal43 frec_pal44 frec_pal45 total_palabras es_spam
0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 12 0 0 12 0 0 0 0 24 0 12 0 88 0 0 0 0 62 0 0 0 0 0 24 0 12 0 0 0 12 0 0 0 12 0 0 0 0 0 0 0 0 0 0 302 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 4 4 0 0 0 0 4 0 0 0 4 0 0 4 0 0 0 4 0 0 0 0 0 36 15 15 0 0 0 0 0 0 0 165 0 0 0 0 0 0 36 0 0 0 340 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
0 5 5 0 0 0 5 5 0 0 0 5 0 0 5 0 0 0 10 0 0 0 0 0 42 15 10 0 0 0 0 0 0 0 102 0 0 0 0 0 0 31 0 0 0 284 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 7 0
0 0 48 0 6 13 0 0 0 13 0 0 0 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 6 6 0 0 0 0 0 0 0 0 0 310 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
3 0 5 0 1 2 0 0 0 0 0 2 0 0 0 0 2 1 9 0 3 0 0 0 8 3 2 2 5 2 0 0 0 0 1 4 0 0 0 0 0 1 0 2 0 74 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 2 2 4 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 19 0
1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 7 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 21 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 2 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 14 0
0 0 1 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0
6 0 6 0 0 0 0 0 6 6 0 33 0 33 0 0 6 0 54 0 33 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 0 0 6 321 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0
0 0 0 0 0 0 0 0 3 0 0 3 0 19 0 0 3 0 6 0 9 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 99 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
1 0 3 0 22 0 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 0 1 0 5 1 0 0 0 0 1 0 0 0 0 0 1 0 0 11 0 0 0 72 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 5 5 0 2 0 0 0 2 5 0 17 0 12 0 0 2 0 20 0 10 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 2 124 0
0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 8 0 2 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 24 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 8 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
6 6 45 0 32 0 0 6 19 83 32 0 0 32 0 0 6 45 6 0 6 0 0 0 0 0 0 0 0 0 0 0 45 0 0 83 0 0 0 6 296 0 0 19 0 1484 0
5 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 9 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 6 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 11 0
0 0 2 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 2 0 0 0 0 0 20 18 0 0 0 2 0 0 2 0 0 0 25 0 0 0 36 0 0 0 0 167 0
2 0 4 0 14 1 0 0 3 0 0 5 3 0 0 0 1 0 14 0 4 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 83 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 1 15 0
4 0 7 0 19 4 0 4 14 0 0 2 2 0 0 0 36 0 0 0 0 0 0 0 39 0 0 2 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 2 171 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0
2 0 5 0 0 2 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 2 0 0 49 0
2 0 5 0 0 2 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 2 0 0 49 0
0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 7 0 0 0 7 0 0 0 7 0 0 0 0 0 0 0 7 0 0 0 0 7 0 0 0 49 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0
0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 2 0 0 0 0 0 12 2 0 4 0 0 0 0 0 0 2 2 4 0 0 0 0 0 0 0 2 49 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
0 9 9 0 4 4 0 0 4 9 0 0 0 0 9 0 9 9 22 9 59 0 0 4 0 0 4 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 214 0
1 3 10 0 1 7 0 1 7 23 3 46 0 0 0 10 1 0 30 0 38 0 1 0 77 26 0 7 0 0 7 0 0 0 15 0 10 1 0 0 0 1 0 0 1 376 0
0 0 0 0 2 0 0 3 0 0 0 2 0 0 0 0 0 0 9 0 7 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 0
3 3 3 0 11 0 0 0 33 0 0 11 3 0 7 0 0 0 15 0 7 0 0 0 22 26 3 0 0 0 0 0 11 0 0 0 7 0 0 0 0 0 0 0 0 190 0
5 22 27 0 74 19 0 0 38 0 0 13 0 5 2 5 0 2 13 0 11 0 0 0 132 135 11 0 0 0 0 0 99 0 0 2 124 0 0 2 0 0 11 0 2 850 0
3 0 10 0 16 0 0 0 30 0 0 10 0 3 0 0 0 3 13 0 10 0 0 0 57 61 3 0 0 0 0 0 16 0 0 6 43 0 0 0 0 0 0 0 0 321 0
3 0 7 0 10 3 0 0 32 0 0 10 0 0 0 0 0 3 14 0 10 0 0 0 40 44 3 0 0 0 0 0 36 0 0 0 47 0 0 0 0 0 0 3 0 301 0
0 0 0 0 0 3 0 20 0 0 6 48 3 6 0 0 45 0 0 0 0 0 3 0 70 0 0 0 0 0 0 0 3 0 0 13 3 0 0 0 0 0 0 0 0 251 0
0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 15 0 0 0 0 0 3 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 46 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 13 0
1 1 0 0 3 0 0 0 0 0 0 1 1 0 0 0 0 0 4 0 1 0 0 0 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 29 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 11 0
0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0
0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0
0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 32 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0
0 0 1 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 11 0
1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0
0 0 2 0 0 0 0 0 0 4 0 12 0 0 0 0 0 0 0 0 2 0 0 0 2 9 0 0 0 0 0 0 0 0 2 0 9 0 0 0 0 0 0 9 0 66 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 5 2 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 15 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 1 0 0 0 16 0
0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 6 0 1 0 0 1 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 25 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 13 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 10 0
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 11 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 4 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 2 19 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 13 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 5 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
0 2 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0
0 0 0 0 0 0 0 2 0 2 0 2 0 0 0 0 0 0 2 0 2 0 0 0 4 3 1 1 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 0 1 39 0
0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 2 1 4 1 1 1 1 1 0 1 1 1 2 0 1 1 4 0 1 0 1 47 0
0 1 0 0 1 0 0 2 0 0 0 7 0 0 0 0 14 0 1 0 0 0 0 0 2 1 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 4 48 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 2 1 4 1 1 1 1 1 0 1 1 1 2 0 1 1 4 0 1 0 0 44 0
0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 5 0 7 0 0 0 9 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 5 0 0 0 47 0
3 0 11 0 1 5 0 9 11 3 7 25 0 0 0 9 1 0 21 0 25 0 1 0 50 13 0 5 0 9 7 0 0 0 7 1 9 0 0 1 0 0 0 11 5 299 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0
0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 7 0 15 0 15 0 0 0 0 0 7 0 0 0 7 0 0 0 0 0 0 0 0 23 0 0 0 0 0 105 0
0 0 5 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 0
2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 13 0
0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0
5 0 1 0 1 1 0 3 0 9 0 13 11 1 0 0 7 1 1 0 1 0 0 0 53 0 0 0 7 7 0 0 0 0 0 3 1 1 0 0 0 0 0 0 0 158 0
0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 2 0 0 0 0 0 0 2 2 0 5 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 35 0
0 2 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 2 2 0 5 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 33 0
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 4 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 28 0
0 0 1 0 4 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 0 1 0 0 0 2 1 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 29 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 11 0
0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0
0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 14 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0
0 0 0 0 0 0 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0
0 0 0 0 0 0 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0
0 0 1 0 0 1 0 5 0 20 0 0 0 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 9 0
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 2 0 0 0 4 2 2 2 1 1 1 1 0 1 2 1 0 0 0 1 0 0 0 0 1 38 0
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 1 0 0 0 4 2 4 2 1 1 1 1 0 1 2 1 0 0 0 1 0 0 0 0 1 37 0
0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 2 0 1 0 0 0 8 9 2 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 39 0
3 0 21 0 0 3 0 3 32 0 0 10 0 0 0 0 17 3 14 0 10 0 0 0 53 58 3 0 0 0 0 0 32 0 0 0 58 0 0 0 0 0 0 0 0 359 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 2 2 0 4 2 2 0 0 0 0 2 0 0 0 4 0 0 0 0 2 0 32 0
1 0 1 0 3 0 0 0 0 0 0 7 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 25 0
2 0 0 0 2 2 0 0 0 0 0 2 0 0 0 2 0 0 4 0 0 0 0 0 4 2 0 0 0 4 2 0 4 0 0 0 2 0 0 0 0 0 0 0 0 40 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0
3 0 3 0 3 3 0 0 31 0 0 10 0 3 0 0 0 3 13 0 10 0 0 0 39 42 3 0 0 0 0 0 28 0 0 0 42 0 0 0 0 0 0 0 0 266 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
11 34 0 0 0 0 0 0 0 45 0 0 0 0 0 0 11 0 68 0 45 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 102 0 0 0 0 0 0 0 0 424 0
2 0 2 0 2 0 0 0 24 0 0 8 0 0 0 0 0 0 10 0 5 0 0 0 13 16 2 0 0 0 0 0 30 0 0 0 2 0 0 0 0 0 0 0 0 136 0
3 0 6 0 0 3 0 0 30 0 0 9 0 0 0 0 0 0 13 0 6 0 0 0 23 19 3 0 0 0 0 0 16 0 0 0 6 0 0 0 0 0 0 0 0 158 0
0 0 2 0 0 0 0 2 0 0 2 34 6 2 0 0 8 0 0 2 0 0 0 0 57 0 0 0 2 6 0 0 0 0 0 8 4 0 0 0 0 0 0 2 0 154 0
3 0 15 0 7 7 0 20 47 0 0 20 0 0 0 0 0 3 15 0 12 0 0 0 73 77 3 0 0 0 0 0 42 0 0 0 65 0 20 0 0 0 0 0 0 484 0
0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 2 1 0 1 0 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 20 0
